1.020766787810578613e-02,6.479081165457362124e-01
5.873810361805043012e-02,6.373515839134507033e-01
8.557647220063135940e-02,6.306614702529086403e-01
1.000722035229755225e-01,6.268697950889775550e-01
1.243978460483970983e-01,6.202591501491295789e-01
1.377032052830453601e-01,6.165231046602168696e-01
1.506477490122142271e-01,6.128119877056569242e-01
1.601994297314794924e-01,6.100269499601803647e-01
1.725654823584561459e-01,6.063650151367230290e-01
2.050927480395869917e-01,5.964402268861158651e-01
2.355413749203940643e-01,5.867837110669238410e-01
2.539397760181023589e-01,5.807837689591145436e-01
2.640921143070636967e-01,5.774207180343028378e-01
2.813584437197215182e-01,5.716167654243353713e-01
2.908902525168257647e-01,5.683675005146212600e-01
3.071080000525092668e-01,5.627657249598113642e-01
3.160629016384630674e-01,5.596324836690457216e-01
3.313045349789505156e-01,5.542347966954030980e-01
3.397265001362322900e-01,5.512176351639068717e-01
3.619898822847146258e-01,5.431198463562730838e-01
3.754884938851025256e-01,5.381233439264754281e-01
3.829553637025032709e-01,5.353322026751792251e-01
4.027190117421374227e-01,5.278450797397944427e-01
4.096123266688916909e-01,5.251998552685216426e-01
4.147219674657417476e-01,5.232268424350360325e-01
4.213706546595289426e-01,5.206470446127882123e-01
4.278814561762698254e-01,5.181036816854291960e-01
4.327136302153099523e-01,5.162064853226583372e-01
4.389938758488277637e-01,5.137255686784697462e-01
4.497137188705938593e-01,5.094543911575197814e-01
4.556660859059035174e-01,5.070675730839929729e-01
4.658237358720084265e-01,5.029573488363016098e-01
4.714586918984871033e-01,5.006598333896921105e-01
4.864373515150537397e-01,4.944892704544930906e-01
5.006622890958137839e-01,4.885431521446563785e-01
5.093572821623915114e-01,4.848665085871536329e-01
5.141886498271769357e-01,4.828092268368489037e-01
5.270668717803904668e-01,4.772758058511973323e-01
5.349549061714808929e-01,4.738501255322038475e-01
5.393430600728921220e-01,4.719318083959138654e-01
5.468695799376834810e-01,4.686213110930800285e-01
5.510593518747809449e-01,4.667667795450318735e-01
5.582477359473823064e-01,4.635651291400790797e-01
5.622542647410391226e-01,4.617708892544956090e-01
5.691297545748608133e-01,4.586721477121864510e-01
5.729630236964780021e-01,4.569349184164757105e-01
5.795499401598303013e-01,4.539335189097152279e-01
5.832178646914818465e-01,4.522502363888228905e-01
5.868320293554040168e-01,4.505858144377544727e-01
5.895244521450704323e-01,4.493409749294553501e-01
5.930483136061124316e-01,4.477087732387031727e-01
5.991034019850092207e-01,4.448867871430971510e-01
6.024814410432406397e-01,4.433029890333380907e-01
6.082666622108017229e-01,4.405637366644351571e-01
6.115420938407289952e-01,4.390258418325226897e-01
6.171308755244275801e-01,4.363650819596465169e-01
6.202531046490324940e-01,4.348707555347578468e-01
6.256299067294359695e-01,4.322845267700327065e-01
6.286354811439189838e-01,4.308315883590840834e-01
6.338133195231188122e-01,4.283161912989358333e-01
6.367085765340645409e-01,4.269026024752443638e-01
6.395659148757912860e-01,4.255028172732833180e-01
6.416980788201674946e-01,4.244545787154014871e-01
6.444902430245611491e-01,4.230784351002034871e-01
6.493041834606456675e-01,4.206945512093595019e-01
6.519969698418540682e-01,4.193540712400478654e-01
6.592440073358802888e-01,4.157248181582691160e-01
6.637317104861286676e-01,4.134603310014371980e-01
6.662454785669329471e-01,4.121862815835378724e-01
6.730144796686376996e-01,4.087343436241032135e-01
6.772110947488461097e-01,4.065786240397072926e-01
6.795631701614119891e-01,4.053651423259004849e-01
6.818855698980474944e-01,4.041620793721033555e-01
6.859028542773222270e-01,4.020750527928381723e-01
6.898379286833331570e-01,4.000187472907350550e-01
6.920440542500811976e-01,3.988606697772538734e-01
6.958572107211615787e-01,3.968509122898797314e-01
6.979965764244131510e-01,3.957187916437854280e-01
7.016943971486976350e-01,3.937536418493778334e-01
7.037695709478474226e-01,3.926464056091213406e-01
7.073581361918771515e-01,3.907240364339929495e-01
7.093715857252622659e-01,3.896406741619690139e-01
7.128545502582852578e-01,3.877593634165746317e-01
7.148106152418980397e-01,3.866989225712267886e-01
7.167458503016099769e-01,3.856465756485597529e-01
7.181884804978488912e-01,3.848570460164573159e-01
7.200941447937254658e-01,3.838186273950395799e-01
7.252291906043282221e-01,3.809974059087423703e-01
7.284267164565096930e-01,3.792298814151794373e-01
7.302223362543360796e-01,3.782330063752606941e-01
7.350797658022030223e-01,3.755232990871710808e-01
